stage,domain,model,arm,seed,group,metric,value,checkpoint_sha256,source
fixed18,Math,Qwen/Qwen3-0.6B,clean,71,Clean,bpb,1.4123794329341914,9ef1c85d7722c0cb137db247d31dfe0d91f1eaa1b848911995065a22317de974,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-v2-qwen3-06b-clean-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,clean,71,FMT,gen,0.0284,9ef1c85d7722c0cb137db247d31dfe0d91f1eaa1b848911995065a22317de974,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-v2-qwen3-06b-clean-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,clean,71,FMT,nll,1.3538892559698203,9ef1c85d7722c0cb137db247d31dfe0d91f1eaa1b848911995065a22317de974,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-v2-qwen3-06b-clean-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,clean,71,FMT,bpb,0.7790651055277871,9ef1c85d7722c0cb137db247d31dfe0d91f1eaa1b848911995065a22317de974,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-v2-qwen3-06b-clean-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,clean,71,ANS,gen,0.3052,9ef1c85d7722c0cb137db247d31dfe0d91f1eaa1b848911995065a22317de974,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-v2-qwen3-06b-clean-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,clean,71,ANS,nll,4.239415272808518,9ef1c85d7722c0cb137db247d31dfe0d91f1eaa1b848911995065a22317de974,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-v2-qwen3-06b-clean-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,clean,71,ANS,bpb,0.9785893424559649,9ef1c85d7722c0cb137db247d31dfe0d91f1eaa1b848911995065a22317de974,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-v2-qwen3-06b-clean-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,clean,71,EVD,gen,0.3989,9ef1c85d7722c0cb137db247d31dfe0d91f1eaa1b848911995065a22317de974,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-v2-qwen3-06b-clean-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,clean,71,EVD,nll,2.505171102017688,9ef1c85d7722c0cb137db247d31dfe0d91f1eaa1b848911995065a22317de974,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-v2-qwen3-06b-clean-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,clean,71,EVD,bpb,1.376892141661293,9ef1c85d7722c0cb137db247d31dfe0d91f1eaa1b848911995065a22317de974,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-v2-qwen3-06b-clean-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,clean,71,PARA,gen,0.5,9ef1c85d7722c0cb137db247d31dfe0d91f1eaa1b848911995065a22317de974,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-v2-qwen3-06b-clean-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,clean,71,PARA,nll,2.6608302496932668,9ef1c85d7722c0cb137db247d31dfe0d91f1eaa1b848911995065a22317de974,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-v2-qwen3-06b-clean-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,clean,71,PARA,bpb,1.4650471316914468,9ef1c85d7722c0cb137db247d31dfe0d91f1eaa1b848911995065a22317de974,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-v2-qwen3-06b-clean-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,clean,72,Clean,gen,0.5482,9fe04e3bd8ec68f91d61620eb111949e6b7844bf75d66f0ad75a027c6b67c1eb,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-v2-qwen3-06b-clean-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,clean,72,Clean,nll,2.5553923080466525,9fe04e3bd8ec68f91d61620eb111949e6b7844bf75d66f0ad75a027c6b67c1eb,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-v2-qwen3-06b-clean-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,clean,72,Clean,bpb,1.402204447714951,9fe04e3bd8ec68f91d61620eb111949e6b7844bf75d66f0ad75a027c6b67c1eb,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-v2-qwen3-06b-clean-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,clean,72,FMT,gen,0.0246,9fe04e3bd8ec68f91d61620eb111949e6b7844bf75d66f0ad75a027c6b67c1eb,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-v2-qwen3-06b-clean-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,clean,72,FMT,nll,1.3585479329803642,9fe04e3bd8ec68f91d61620eb111949e6b7844bf75d66f0ad75a027c6b67c1eb,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-v2-qwen3-06b-clean-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,clean,72,FMT,bpb,0.7810164290521059,9fe04e3bd8ec68f91d61620eb111949e6b7844bf75d66f0ad75a027c6b67c1eb,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-v2-qwen3-06b-clean-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,clean,72,ANS,gen,0.3213,9fe04e3bd8ec68f91d61620eb111949e6b7844bf75d66f0ad75a027c6b67c1eb,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-v2-qwen3-06b-clean-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,clean,72,ANS,nll,4.243077310522173,9fe04e3bd8ec68f91d61620eb111949e6b7844bf75d66f0ad75a027c6b67c1eb,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-v2-qwen3-06b-clean-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,clean,72,ANS,bpb,0.9794346550398111,9fe04e3bd8ec68f91d61620eb111949e6b7844bf75d66f0ad75a027c6b67c1eb,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-v2-qwen3-06b-clean-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,clean,72,EVD,gen,0.4121,9fe04e3bd8ec68f91d61620eb111949e6b7844bf75d66f0ad75a027c6b67c1eb,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-v2-qwen3-06b-clean-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,clean,72,EVD,nll,2.486742754538686,9fe04e3bd8ec68f91d61620eb111949e6b7844bf75d66f0ad75a027c6b67c1eb,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-v2-qwen3-06b-clean-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,clean,72,EVD,bpb,1.366670545218974,9fe04e3bd8ec68f91d61620eb111949e6b7844bf75d66f0ad75a027c6b67c1eb,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-v2-qwen3-06b-clean-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,clean,72,PARA,gen,0.48,9fe04e3bd8ec68f91d61620eb111949e6b7844bf75d66f0ad75a027c6b67c1eb,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-v2-qwen3-06b-clean-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,clean,72,PARA,nll,2.643044920587467,9fe04e3bd8ec68f91d61620eb111949e6b7844bf75d66f0ad75a027c6b67c1eb,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-v2-qwen3-06b-clean-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,clean,72,PARA,bpb,1.454768600639028,9fe04e3bd8ec68f91d61620eb111949e6b7844bf75d66f0ad75a027c6b67c1eb,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-v2-qwen3-06b-clean-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,clean,73,Clean,gen,0.5388,2694225ef9b6e2775d299627f3e5285b31191dea52edeaedd570607755205671,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-v2-qwen3-06b-clean-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,clean,73,Clean,nll,2.5559083548666237,2694225ef9b6e2775d299627f3e5285b31191dea52edeaedd570607755205671,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-v2-qwen3-06b-clean-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,clean,73,Clean,bpb,1.402597596580763,2694225ef9b6e2775d299627f3e5285b31191dea52edeaedd570607755205671,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-v2-qwen3-06b-clean-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,clean,73,FMT,gen,0.0227,2694225ef9b6e2775d299627f3e5285b31191dea52edeaedd570607755205671,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-v2-qwen3-06b-clean-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,clean,73,FMT,nll,1.3584989686826388,2694225ef9b6e2775d299627f3e5285b31191dea52edeaedd570607755205671,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-v2-qwen3-06b-clean-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,clean,73,FMT,bpb,0.781583770088791,2694225ef9b6e2775d299627f3e5285b31191dea52edeaedd570607755205671,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-v2-qwen3-06b-clean-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,clean,73,ANS,gen,0.3133,2694225ef9b6e2775d299627f3e5285b31191dea52edeaedd570607755205671,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-v2-qwen3-06b-clean-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,clean,73,ANS,nll,4.232164411693363,2694225ef9b6e2775d299627f3e5285b31191dea52edeaedd570607755205671,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-v2-qwen3-06b-clean-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,clean,73,ANS,bpb,0.9769156174362834,2694225ef9b6e2775d299627f3e5285b31191dea52edeaedd570607755205671,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-v2-qwen3-06b-clean-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,clean,73,EVD,gen,0.4102,2694225ef9b6e2775d299627f3e5285b31191dea52edeaedd570607755205671,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-v2-qwen3-06b-clean-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,clean,73,EVD,nll,2.488255360558021,2694225ef9b6e2775d299627f3e5285b31191dea52edeaedd570607755205671,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-v2-qwen3-06b-clean-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,clean,73,EVD,bpb,1.3675239660504068,2694225ef9b6e2775d299627f3e5285b31191dea52edeaedd570607755205671,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-v2-qwen3-06b-clean-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,clean,73,PARA,gen,0.56,2694225ef9b6e2775d299627f3e5285b31191dea52edeaedd570607755205671,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-v2-qwen3-06b-clean-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,clean,73,PARA,nll,2.6419107285117955,2694225ef9b6e2775d299627f3e5285b31191dea52edeaedd570607755205671,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-v2-qwen3-06b-clean-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,clean,73,PARA,bpb,1.4535372761560472,2694225ef9b6e2775d299627f3e5285b31191dea52edeaedd570607755205671,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-v2-qwen3-06b-clean-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,uniform_matched_q,71,Clean,gen,0.5369,06082ea52bd83da9dca5a3c0696d12bc4e0f15894876e85cac79e943456a3a7d,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node5/five-math-v2-qwen3-06b-balanced-q025x4-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,uniform_matched_q,71,Clean,nll,2.5502205523188115,06082ea52bd83da9dca5a3c0696d12bc4e0f15894876e85cac79e943456a3a7d,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node5/five-math-v2-qwen3-06b-balanced-q025x4-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,uniform_matched_q,71,Clean,bpb,1.3992211868833297,06082ea52bd83da9dca5a3c0696d12bc4e0f15894876e85cac79e943456a3a7d,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node5/five-math-v2-qwen3-06b-balanced-q025x4-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,uniform_matched_q,71,FMT,gen,0.034,06082ea52bd83da9dca5a3c0696d12bc4e0f15894876e85cac79e943456a3a7d,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node5/five-math-v2-qwen3-06b-balanced-q025x4-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,uniform_matched_q,71,FMT,nll,1.3032461353203846,06082ea52bd83da9dca5a3c0696d12bc4e0f15894876e85cac79e943456a3a7d,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node5/five-math-v2-qwen3-06b-balanced-q025x4-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,uniform_matched_q,71,FMT,bpb,0.752511297201999,06082ea52bd83da9dca5a3c0696d12bc4e0f15894876e85cac79e943456a3a7d,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node5/five-math-v2-qwen3-06b-balanced-q025x4-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,uniform_matched_q,71,ANS,gen,0.3373,06082ea52bd83da9dca5a3c0696d12bc4e0f15894876e85cac79e943456a3a7d,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node5/five-math-v2-qwen3-06b-balanced-q025x4-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,uniform_matched_q,71,ANS,nll,4.187971813026367,06082ea52bd83da9dca5a3c0696d12bc4e0f15894876e85cac79e943456a3a7d,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node5/five-math-v2-qwen3-06b-balanced-q025x4-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,uniform_matched_q,71,ANS,bpb,0.966714586565744,06082ea52bd83da9dca5a3c0696d12bc4e0f15894876e85cac79e943456a3a7d,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node5/five-math-v2-qwen3-06b-balanced-q025x4-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,uniform_matched_q,71,EVD,gen,0.4121,06082ea52bd83da9dca5a3c0696d12bc4e0f15894876e85cac79e943456a3a7d,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node5/five-math-v2-qwen3-06b-balanced-q025x4-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,uniform_matched_q,71,EVD,nll,2.4860979971682373,06082ea52bd83da9dca5a3c0696d12bc4e0f15894876e85cac79e943456a3a7d,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node5/five-math-v2-qwen3-06b-balanced-q025x4-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,uniform_matched_q,71,EVD,bpb,1.3663249177775085,06082ea52bd83da9dca5a3c0696d12bc4e0f15894876e85cac79e943456a3a7d,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node5/five-math-v2-qwen3-06b-balanced-q025x4-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,uniform_matched_q,71,PARA,gen,0.48,06082ea52bd83da9dca5a3c0696d12bc4e0f15894876e85cac79e943456a3a7d,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node5/five-math-v2-qwen3-06b-balanced-q025x4-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,uniform_matched_q,71,PARA,nll,2.6343981406145622,06082ea52bd83da9dca5a3c0696d12bc4e0f15894876e85cac79e943456a3a7d,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node5/five-math-v2-qwen3-06b-balanced-q025x4-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,uniform_matched_q,71,PARA,bpb,1.4495454474406562,06082ea52bd83da9dca5a3c0696d12bc4e0f15894876e85cac79e943456a3a7d,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node5/five-math-v2-qwen3-06b-balanced-q025x4-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,uniform_matched_q,72,Clean,gen,0.5482,a5631dbecc8493118239107b646167353716110d8eff1f48c544edaa7e538a77,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-v2-qwen3-06b-balanced-q025x4-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,uniform_matched_q,72,Clean,nll,2.5494780353763815,a5631dbecc8493118239107b646167353716110d8eff1f48c544edaa7e538a77,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-v2-qwen3-06b-balanced-q025x4-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,uniform_matched_q,72,Clean,bpb,1.3988124921968978,a5631dbecc8493118239107b646167353716110d8eff1f48c544edaa7e538a77,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-v2-qwen3-06b-balanced-q025x4-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,uniform_matched_q,72,FMT,gen,0.034,a5631dbecc8493118239107b646167353716110d8eff1f48c544edaa7e538a77,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-v2-qwen3-06b-balanced-q025x4-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,uniform_matched_q,72,FMT,nll,1.3078584154878203,a5631dbecc8493118239107b646167353716110d8eff1f48c544edaa7e538a77,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-v2-qwen3-06b-balanced-q025x4-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,uniform_matched_q,72,FMT,bpb,0.7547873180328157,a5631dbecc8493118239107b646167353716110d8eff1f48c544edaa7e538a77,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-v2-qwen3-06b-balanced-q025x4-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,uniform_matched_q,72,ANS,gen,0.3133,a5631dbecc8493118239107b646167353716110d8eff1f48c544edaa7e538a77,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-v2-qwen3-06b-balanced-q025x4-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,uniform_matched_q,72,ANS,nll,4.194924964674236,a5631dbecc8493118239107b646167353716110d8eff1f48c544edaa7e538a77,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-v2-qwen3-06b-balanced-q025x4-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,uniform_matched_q,72,ANS,bpb,0.9683195909498928,a5631dbecc8493118239107b646167353716110d8eff1f48c544edaa7e538a77,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-v2-qwen3-06b-balanced-q025x4-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,uniform_matched_q,72,EVD,gen,0.4121,a5631dbecc8493118239107b646167353716110d8eff1f48c544edaa7e538a77,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-v2-qwen3-06b-balanced-q025x4-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,uniform_matched_q,72,EVD,nll,2.4837911382565396,a5631dbecc8493118239107b646167353716110d8eff1f48c544edaa7e538a77,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-v2-qwen3-06b-balanced-q025x4-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,uniform_matched_q,72,EVD,bpb,1.365129958156133,a5631dbecc8493118239107b646167353716110d8eff1f48c544edaa7e538a77,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-v2-qwen3-06b-balanced-q025x4-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,uniform_matched_q,72,PARA,gen,0.46,a5631dbecc8493118239107b646167353716110d8eff1f48c544edaa7e538a77,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-v2-qwen3-06b-balanced-q025x4-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,uniform_matched_q,72,PARA,nll,2.632174310365213,a5631dbecc8493118239107b646167353716110d8eff1f48c544edaa7e538a77,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-v2-qwen3-06b-balanced-q025x4-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,uniform_matched_q,72,PARA,bpb,1.448169548174054,a5631dbecc8493118239107b646167353716110d8eff1f48c544edaa7e538a77,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-v2-qwen3-06b-balanced-q025x4-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,uniform_matched_q,73,Clean,gen,0.5444,b8f270feef6e5ba79ccf51e5b48589af722a5615b1092eedb70d11cc83888827,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-v2-qwen3-06b-balanced-q025x4-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,uniform_matched_q,73,Clean,nll,2.5443998838417485,b8f270feef6e5ba79ccf51e5b48589af722a5615b1092eedb70d11cc83888827,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-v2-qwen3-06b-balanced-q025x4-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,uniform_matched_q,73,Clean,bpb,1.3962863464812865,b8f270feef6e5ba79ccf51e5b48589af722a5615b1092eedb70d11cc83888827,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-v2-qwen3-06b-balanced-q025x4-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,uniform_matched_q,73,FMT,gen,0.0321,b8f270feef6e5ba79ccf51e5b48589af722a5615b1092eedb70d11cc83888827,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-v2-qwen3-06b-balanced-q025x4-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,uniform_matched_q,73,FMT,nll,1.3071063277929715,b8f270feef6e5ba79ccf51e5b48589af722a5615b1092eedb70d11cc83888827,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-v2-qwen3-06b-balanced-q025x4-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,Qwen/Qwen3-0.6B,uniform_matched_q,73,FMT,bpb,0.7541767177571428,b8f270feef6e5ba79ccf51e5b48589af722a5615b1092eedb70d11cc83888827,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-v2-qwen3-06b-balanced-q025x4-s73/CALIBRATION_RESULT_BUNDLE.json
